node,category,occupation
15237,D,scientist
15238,P,scientist
15239,I,celebrity
15240,P,celebrity
15241,D,scientist
15242,I,politician
15243,P,celebrity
15244,D,celebrity
15245,D,celebrity
15246,D,celebrity
15247,I,scientist
15248,P,celebrity
15249,I,scientist
15250,P,celebrity
15251,D,scientist
15252,I,politician
15253,D,politician
15254,D,scientist
15255,P,politician
15256,D,politician
15257,I,politician
15258,P,politician
15259,P,politician
15260,P,celebrity
15261,D,scientist
15262,P,scientist
15263,P,celebrity
15264,P,celebrity
15265,I,politician
15266,P,scientist
15267,I,celebrity
15268,I,politician
15269,D,politician
15270,I,politician
15271,P,politician
15272,I,politician
15273,P,scientist
15274,D,politician
15275,I,scientist
15276,D,celebrity
15277,I,scientist
15278,D,scientist
15279,I,scientist
15280,I,celebrity
15281,D,politician
15282,D,politician
15283,I,celebrity
15284,P,celebrity
15285,P,scientist
15286,I,scientist
15287,I,scientist
15288,I,celebrity
15289,P,politician
15290,I,politician
15291,I,politician
15292,D,politician
15293,P,politician
15294,P,politician
15295,P,scientist
15296,P,celebrity
15297,I,politician
15298,I,celebrity
15299,P,scientist
15300,I,politician
15301,I,scientist
15302,I,celebrity
15303,P,scientist
15304,P,celebrity
15305,P,celebrity
15306,I,politician
15307,D,celebrity
15308,I,politician
15309,P,politician
15310,D,scientist
15311,I,politician
15312,D,politician
15313,P,celebrity
15314,D,scientist
15315,D,scientist
15316,I,celebrity
15317,P,celebrity
15318,I,scientist
15319,D,politician
15320,P,scientist
15321,P,scientist
15322,I,politician
15323,D,celebrity
15324,I,celebrity
15325,P,scientist
15326,P,scientist
15327,P,scientist
15328,I,celebrity
15329,I,celebrity
15330,D,scientist
15331,P,celebrity
15332,P,celebrity
15333,P,politician
15334,I,scientist
15335,P,scientist
15336,P,scientist
15337,D,scientist
15338,I,celebrity
15339,I,celebrity
15340,P,scientist
15341,P,politician
15342,I,celebrity
15343,I,scientist
15344,D,scientist
15345,I,scientist
15346,P,scientist
15347,I,scientist
15348,D,scientist
15349,P,politician
15350,D,politician
15351,P,scientist
15352,I,scientist
15353,I,celebrity
15354,P,scientist
15355,I,celebrity
15356,P,politician
15357,D,celebrity
15358,P,scientist
15359,D,celebrity
15360,I,celebrity
15361,D,politician
15362,P,celebrity
15363,P,celebrity
15364,P,scientist
15365,I,politician
15366,I,celebrity
15367,D,politician
15368,I,celebrity
15369,I,scientist
15370,I,politician
15371,D,scientist
15372,D,celebrity
15373,D,politician
15374,I,scientist
15375,I,scientist
15376,P,scientist
15377,D,politician
15378,D,scientist
15379,P,scientist
15380,I,scientist
15381,I,scientist
15382,I,politician
15383,P,celebrity
15384,D,celebrity
15385,D,scientist
15386,P,celebrity
15387,I,scientist
15388,P,celebrity
15389,I,politician
15390,P,celebrity
15391,D,celebrity
15392,P,politician
15393,D,scientist
15394,P,scientist
15395,P,scientist
15396,P,celebrity
15397,P,scientist
15398,D,politician
15399,I,celebrity
15400,I,celebrity
15401,I,politician
15402,P,scientist
15403,D,scientist
15404,P,politician
15405,D,politician
15406,P,celebrity
15407,D,celebrity
15408,D,celebrity
15409,P,celebrity
15410,P,scientist
15411,I,scientist
15412,D,celebrity
15413,D,politician
15414,I,scientist
15415,D,scientist
15416,P,politician
15417,D,scientist
15418,I,celebrity
15419,I,politician
15420,D,politician
15421,P,scientist
15422,I,celebrity
15423,I,scientist
15424,P,politician
15425,P,politician
15426,D,politician
15427,P,politician
15428,P,celebrity
15429,P,politician
15430,P,politician
15431,I,scientist
15432,D,celebrity
15433,I,politician
15434,I,politician
15435,D,politician
15436,I,celebrity
15437,P,scientist
15438,D,scientist
15439,D,politician
15440,D,celebrity
15441,I,politician
15442,P,scientist
15443,P,scientist
15444,I,politician
15445,I,politician
15446,D,celebrity
15447,P,scientist
15448,P,politician
15449,D,celebrity
15450,I,politician
15451,D,scientist
15452,D,politician
15453,P,politician
15454,P,scientist
15455,P,scientist
15456,D,politician
15457,I,politician
15458,I,scientist
15459,P,celebrity
15460,D,celebrity
15461,P,politician
15462,I,politician
15463,P,scientist
15464,P,politician
15465,I,celebrity
15466,D,politician
15467,D,politician
15468,D,politician
15469,I,scientist
15470,I,scientist
15471,D,politician
15472,I,scientist
15473,D,celebrity
15474,P,scientist
15475,I,politician
15476,I,politician
15477,D,politician
15478,P,scientist
15479,D,scientist
15480,P,celebrity
15481,D,scientist
15482,I,politician
15483,I,politician
15484,D,scientist
15485,P,scientist
15486,P,politician
15487,P,celebrity
15488,P,celebrity
15489,I,politician
15490,I,politician
15491,I,politician
15492,D,politician
15493,D,politician
15494,D,politician
15495,P,celebrity
15496,I,politician
15497,P,scientist
15498,D,celebrity
15499,P,scientist
15500,I,celebrity
15501,D,politician
15502,P,scientist
15503,D,politician
15504,P,scientist
15505,P,politician
15506,P,politician
15507,P,scientist
15508,I,celebrity
15509,I,scientist
15510,D,celebrity
15511,I,scientist
15512,I,politician
15513,I,politician
15514,P,politician
15515,P,politician
15516,P,politician
15517,P,celebrity
15518,I,celebrity
15519,P,scientist
15520,I,politician
15521,D,scientist
15522,P,scientist
15523,I,celebrity
15524,I,politician
15525,D,politician
15526,I,scientist
15527,D,politician
15528,D,scientist
15529,I,celebrity
15530,I,celebrity
15531,P,celebrity
15532,D,celebrity
15533,I,celebrity
15534,D,celebrity
15535,I,politician
15536,P,scientist
15537,P,celebrity
15538,P,politician
15539,P,scientist
15540,I,politician
15541,D,celebrity
15542,P,celebrity
15543,P,politician
15544,D,celebrity
15545,I,scientist
15546,I,scientist
15547,P,politician
15548,P,scientist
15549,D,politician
15550,I,scientist
15551,P,politician
15552,P,politician
15553,I,scientist
15554,I,celebrity
15555,P,scientist
15556,D,politician
15557,I,politician
15558,D,scientist
15559,P,politician
15560,P,celebrity
15561,D,scientist
15562,I,celebrity
15563,D,politician
15564,D,politician
15565,D,politician
15566,P,scientist
15567,I,politician
15568,P,celebrity
15569,P,celebrity
15570,P,scientist
15571,D,politician
15572,D,scientist
15573,D,politician
15574,I,scientist
15575,P,scientist
15576,P,celebrity
15577,P,politician
15578,I,scientist
15579,I,celebrity
15580,D,politician
15581,P,politician
15582,I,politician
15583,I,politician
15584,I,celebrity
15585,P,politician
15586,D,politician
15587,I,scientist
15588,P,scientist
15589,P,celebrity
15590,P,celebrity
15591,I,politician
15592,P,scientist
15593,P,scientist
15594,I,celebrity
15595,P,scientist
15596,I,celebrity
15597,I,politician
15598,P,politician
15599,P,scientist
15600,P,celebrity
15601,D,scientist
15602,I,celebrity
15603,P,scientist
15604,D,politician
15605,D,politician
15606,I,celebrity
15607,D,politician
15608,D,celebrity
15609,D,politician
15610,P,celebrity
15611,D,scientist
15612,I,scientist
15613,D,scientist
15614,D,celebrity
15615,I,celebrity
15616,D,scientist
15617,D,scientist
15618,I,scientist
15619,P,celebrity
15620,I,scientist
15621,I,politician
15622,I,celebrity
15623,D,politician
15624,P,scientist
15625,I,celebrity
15626,I,politician
15627,D,politician
15628,D,celebrity
15629,I,politician
15630,D,scientist
15631,P,politician
15632,P,scientist
15633,P,scientist
15634,P,scientist
15635,D,celebrity
15636,I,celebrity
15637,I,scientist
15638,I,scientist
15639,P,politician
15640,D,scientist
15641,I,politician
15642,P,politician
15643,P,politician
15644,P,celebrity
15645,P,politician
15646,P,scientist
15647,I,scientist
15648,D,celebrity
15649,P,scientist
15650,P,politician
15651,I,scientist
15652,I,celebrity
15653,D,scientist
15654,D,politician
15655,P,scientist
15656,P,politician
15657,D,celebrity
15658,I,politician
15659,D,celebrity
15660,D,politician
15661,I,politician
15662,D,celebrity
15663,P,politician
15664,P,politician
15665,D,celebrity
15666,D,scientist
15667,D,scientist
15668,D,politician
15669,I,scientist
15670,I,politician
15671,D,celebrity
15672,D,politician
15673,D,scientist
15674,D,scientist
15675,I,scientist
15676,I,politician
15677,P,celebrity
15678,D,politician
15679,D,scientist
15680,D,scientist
15681,D,politician
15682,D,scientist
15683,D,scientist
15684,I,politician
15685,D,celebrity
15686,P,politician
15687,D,scientist
15688,I,politician
15689,D,politician
15690,I,scientist
15691,I,politician
15692,P,celebrity
15693,D,scientist
15694,P,celebrity
15695,P,politician
15696,P,scientist
15697,D,politician
15698,P,politician
15699,I,celebrity
15700,P,celebrity
15701,P,politician
15702,D,scientist
15703,P,politician
15704,P,scientist
15705,D,celebrity
15706,I,celebrity
15707,P,scientist
15708,P,scientist
15709,I,scientist
15710,I,celebrity
15711,P,celebrity
15712,D,politician
15713,I,celebrity
15714,P,celebrity
15715,P,scientist
15716,I,scientist
15717,D,politician
15718,D,celebrity
15719,P,politician
15720,P,politician
15721,I,politician
15722,I,celebrity
15723,I,celebrity
15724,D,scientist
15725,I,scientist
15726,I,politician
15727,D,politician
15728,I,celebrity
15729,I,politician
15730,D,politician
15731,I,scientist
15732,P,scientist
15733,P,celebrity
15734,P,celebrity
15735,P,politician
15736,P,celebrity
15737,D,scientist
15738,D,celebrity
15739,D,politician
15740,I,scientist
15741,D,politician
15742,I,politician
15743,P,politician
15744,P,scientist
15745,D,celebrity
15746,I,celebrity
15747,I,scientist
15748,D,scientist
15749,P,celebrity
15750,I,politician
15751,P,scientist
15752,D,scientist
15753,D,celebrity
15754,D,scientist
15755,D,celebrity
15756,D,celebrity
15757,D,scientist
15758,I,celebrity
15759,D,politician
15760,D,scientist
15761,P,scientist
15762,P,celebrity
15763,I,scientist
15764,D,politician
15765,I,scientist
15766,P,politician
15767,P,scientist
15768,D,celebrity
15769,P,scientist
15770,I,scientist
15771,P,scientist
15772,I,politician
15773,D,celebrity
15774,I,politician
15775,I,celebrity
15776,D,celebrity
15777,D,scientist
15778,D,celebrity
15779,P,scientist
15780,D,celebrity
15781,I,celebrity
15782,P,politician
15783,P,scientist
15784,D,politician
15785,D,celebrity
15786,D,politician
15787,D,scientist
15788,P,politician
15789,P,scientist
15790,P,politician
15791,P,scientist
15792,D,celebrity
15793,P,celebrity
15794,P,scientist
15795,I,scientist
15796,D,scientist
15797,I,celebrity
15798,P,celebrity
15799,D,celebrity
15800,I,politician
15801,P,celebrity
15802,P,politician
15803,I,celebrity
15804,D,celebrity
15805,P,celebrity
15806,I,politician
15807,D,scientist
15808,P,politician
15809,P,scientist
15810,D,scientist
15811,D,celebrity
15812,D,celebrity
15813,D,scientist
15814,I,scientist
15815,D,celebrity
15816,P,scientist
15817,P,scientist
15818,P,politician
15819,P,celebrity
15820,I,celebrity
15821,D,politician
15822,I,politician
15823,D,scientist
15824,I,politician
15825,I,politician
15826,P,celebrity
15827,P,scientist
15828,D,scientist
15829,I,scientist
15830,P,celebrity
15831,I,celebrity
15832,P,scientist
15833,I,politician
15834,D,celebrity
15835,I,celebrity
15836,D,politician
15837,I,scientist
15838,I,celebrity
15839,I,celebrity
15840,I,scientist
15841,I,politician
15842,D,scientist
15843,I,celebrity
15844,P,celebrity
15845,P,scientist
15846,P,politician
15847,I,politician
15848,D,celebrity
15849,P,celebrity
15850,P,politician
15851,D,scientist
15852,I,scientist
15853,D,scientist
15854,I,celebrity
15855,I,scientist
15856,I,celebrity
15857,I,scientist
15858,P,celebrity
15859,D,scientist
15860,D,politician
15861,P,politician
15862,D,politician
15863,P,celebrity
15864,D,scientist
15865,I,celebrity
15866,I,scientist
15867,P,scientist
15868,P,celebrity
15869,P,scientist
15870,D,politician
15871,D,celebrity
15872,D,celebrity
15873,D,politician
15874,D,politician
15875,D,celebrity
15876,I,politician
15877,I,politician
15878,D,scientist
15879,P,celebrity
15880,P,politician
15881,P,celebrity
15882,P,celebrity
15883,I,politician
15884,D,celebrity
15885,P,scientist
15886,I,celebrity
15887,I,celebrity
15888,P,politician
15889,D,politician
15890,I,celebrity
15891,I,scientist
15892,P,celebrity
15893,I,politician
15894,D,celebrity
15895,P,celebrity
15896,D,scientist
15897,I,politician
15898,P,scientist
15899,D,scientist
15900,P,scientist
15901,I,celebrity
15902,D,celebrity
15903,I,scientist
15904,I,scientist
15905,I,scientist
15906,D,scientist
15907,P,politician
15908,D,celebrity
15909,I,scientist
15910,P,politician
15911,P,scientist
15912,I,politician
15913,D,scientist
15914,P,politician
15915,P,politician
15916,D,celebrity
15917,I,celebrity
15918,P,scientist
15919,P,celebrity
15920,D,politician
15921,D,scientist
15922,I,scientist
15923,I,politician
15924,I,celebrity
15925,P,scientist
15926,P,politician
15927,D,politician
15928,I,scientist
15929,D,politician
15930,P,scientist
15931,I,scientist
15932,P,celebrity
15933,I,celebrity
15934,D,scientist
15935,I,politician
15936,D,politician
15937,I,scientist
15938,P,celebrity
15939,P,scientist
15940,D,celebrity
15941,I,politician
15942,P,scientist
15943,D,politician
15944,I,celebrity
15945,I,politician
15946,D,celebrity
15947,P,scientist
15948,D,politician
15949,P,politician
15950,I,politician
15951,I,scientist
15952,P,scientist
15953,P,celebrity
15954,P,celebrity
15955,P,celebrity
15956,D,celebrity
15957,P,celebrity
15958,D,scientist
15959,P,politician
15960,I,scientist
15961,D,scientist
15962,D,politician
15963,D,politician
15964,I,scientist
15965,P,celebrity
15966,I,politician
15967,P,politician
15968,P,politician
15969,D,politician
15970,D,celebrity
15971,D,celebrity
15972,P,scientist
15973,P,scientist
15974,D,scientist
15975,P,scientist
15976,P,scientist
15977,D,celebrity
15978,P,celebrity
15979,D,scientist
15980,P,politician
15981,P,scientist
15982,D,celebrity
15983,D,scientist
15984,D,scientist
15985,P,politician
15986,I,celebrity
15987,I,politician
15988,D,scientist
15989,D,celebrity
15990,D,celebrity
15991,P,politician
15992,I,politician
15993,D,celebrity
15994,D,politician
15995,D,politician
15996,D,celebrity
15997,P,celebrity
15998,D,politician
15999,D,celebrity
16000,D,politician
16001,D,scientist
16002,I,celebrity
16003,I,scientist
16004,P,politician
16005,P,politician
16006,D,celebrity
16007,P,celebrity
16008,D,scientist
16009,I,politician
16010,D,scientist
16011,I,politician
16012,D,politician
16013,I,scientist
16014,P,politician
16015,P,scientist
16016,D,politician
16017,D,celebrity
16018,D,politician
16019,P,scientist
16020,D,scientist
16021,I,politician
16022,I,scientist
16023,P,celebrity
16024,P,politician
16025,P,politician
16026,P,scientist
16027,D,politician
16028,P,politician
16029,I,politician
16030,I,politician
16031,I,celebrity
16032,I,politician
16033,I,politician
16034,P,celebrity
16035,I,scientist
16036,D,scientist
16037,I,scientist
16038,P,scientist
16039,I,scientist
16040,P,politician
16041,D,politician
16042,D,scientist
16043,D,celebrity
16044,I,scientist
16045,P,scientist
16046,I,politician
16047,I,scientist
16048,P,celebrity
16049,P,scientist
16050,I,celebrity
16051,P,politician
16052,D,scientist
16053,D,celebrity
16054,I,celebrity
16055,D,politician
16056,I,politician
16057,D,celebrity
16058,I,celebrity
16059,D,celebrity
16060,I,scientist
16061,D,scientist
16062,P,scientist
16063,I,politician
16064,D,celebrity
16065,P,scientist
16066,D,politician
16067,D,politician
16068,I,celebrity
16069,I,politician
16070,P,scientist
16071,P,celebrity
16072,I,politician
16073,P,scientist
16074,P,celebrity
16075,P,politician
16076,D,celebrity
16077,D,scientist
16078,I,celebrity
16079,I,scientist
16080,D,celebrity
16081,D,politician
16082,D,celebrity
16083,D,celebrity
16084,P,politician
16085,P,scientist
16086,P,politician
16087,D,scientist
16088,D,politician
16089,I,celebrity
16090,P,politician
16091,P,scientist
16092,P,celebrity
16093,I,celebrity
16094,I,celebrity
16095,I,scientist
16096,P,politician
16097,D,politician
16098,P,politician
16099,P,scientist
16100,P,politician
16101,P,politician
16102,I,celebrity
16103,I,scientist
16104,I,politician
16105,I,celebrity
16106,P,scientist
16107,D,celebrity
16108,P,celebrity
16109,P,scientist
16110,D,scientist
16111,I,celebrity
16112,I,celebrity
16113,D,celebrity
16114,D,politician
16115,D,politician
16116,I,politician
16117,P,politician
16118,D,celebrity
16119,P,scientist
16120,D,scientist
16121,P,politician
16122,I,celebrity
16123,D,scientist
16124,I,scientist
16125,P,celebrity
16126,D,politician
16127,I,scientist
16128,I,celebrity
16129,I,politician
16130,I,celebrity
16131,P,politician
16132,P,scientist
16133,I,celebrity
16134,I,celebrity
16135,P,politician
